vm_id,samples,days_observed,cpu_cores,cpu_mean,cpu_last_3_days_mean,cpu_p95,cpu_max,cpu_below_5_pct,memory_mean,disk_mean,network_mean,outbound_network_mean
1072,8615,29.999444444444446,1,0.9126051172017511,0.9127976190476191,1.0666666666666669,2.25,100.0,35.36985756815823,0.19826728214714284,0.0018417488875991485,3.095376281679241e-05
1073,6073,21.10261574074074,1,0.14368255013735007,0.13634607956740052,0.4,9.6,99.98353367363741,16.8239296125692,1.1015132031186698,0.6022174652834952,0.30311252773791886
1075,8633,29.999444444444446,1,0.13185693413887553,0.13611432985708768,0.4,1.2,100.0,17.80568469963393,1.1174230395908837,0.2668101728509466,0.13087989240253806
1076,7801,27.16585648148148,1,0.9135580908430545,0.912885802469136,1.0666666666666669,2.933333333333333,100.0,33.162736147115936,0.2179099796071979,12.593848656577794,6.33200763685317
1077,8616,29.999444444444446,1,0.9122619275648524,0.9119157848324517,1.0666666666666669,3.0,100.0,50.338000870487555,0.22173219235371044,0.0001702259362426492,1.547508511296812e-05
1078,4073,14.140208333333334,1,0.14950486946558636,0.14038800705467372,0.4,7.4,99.9754480726737,16.325015825416543,1.0975870761532438,2.710896379175289,1.3674336221107644
1079,8616,29.999444444444446,1,2.048622656874746,0.9205136684303352,12.216666666666667,51.66666666666667,93.75580315691737,37.46821390360583,0.21486690988780122,581.1886112159788,290.5034342076473
108,8616,29.999444444444446,8,1.240544432524107,1.27163387345679,1.6416666666666666,6.0,99.97678737233055,0.40720832769508114,11.302543694570156,4.200122711421457,0.6687055294210588
1080,8616,29.999444444444446,1,1.0563136930128574,1.5122685185185187,1.6,22.2,99.43129062209842,34.21790318514071,0.20253122509389918,47.53249049387628,23.76013304888653
1081,8619,29.999444444444446,1,2.10077224183559,2.0633873456790126,3.466666666666667,12.666666666666668,99.47789766794291,46.32120140121922,0.20515906918621848,712.8564636971877,358.13167039094645
1082,8616,29.999444444444446,1,0.9092987193091651,0.9097222222222223,1.0666666666666669,1.2,100.0,33.98100816470982,0.19849820817787386,0.0025126748316163356,0.00034045187248529866
1083,8619,29.999444444444446,1,0.9123895225966232,0.9119795713545715,1.0666666666666669,1.5,100.0,33.82745179338058,0.20567373480704493,0.002116770442562297,0.00010828789109332093
1084,8631,29.999444444444446,1,0.1292497272163591,0.1339520494972931,0.4,1.0,100.0,16.78769602350574,1.0878006203171307,0.007129339976055304,0.003421774224693933
1085,8636,29.999444444444446,1,0.13137343396143766,0.13707443579981238,0.4,0.75,100.0,19.19846860055502,1.0921271773489234,0.00010807472595337337,0.0
1086,8620,29.999444444444446,1,0.9128810973764571,0.9110339506172841,1.0666666666666669,3.0,100.0,45.92863241621138,0.23764052201987237,0.004735112142304715,0.001531322505800464
1087,8613,29.999444444444446,1,1.022857028029442,0.996141975308642,1.5333333333333334,18.866666666666667,99.74457215836526,39.48226881562435,0.21826200361553894,51.741763822049435,26.07479936565621
1088,8616,29.999444444444446,1,0.9141315122512895,0.9124118165784834,1.0666666666666669,7.0,99.97678737233055,40.70351372846836,0.19721380574444639,3.5417687285375306,1.7793792648597662
1089,8617,29.999444444444446,1,0.9375320561609294,0.9204475308641977,1.0666666666666669,24.066666666666663,99.91876523151909,36.00507941596273,0.213245659862812,10.539695065678586,5.314775057057754
109,8616,29.999444444444446,8,1.0750877176734592,1.0795779596560846,1.1916666666666669,3.141666666666667,100.0,0.15468779651315087,10.57984546597012,4.04731436931994,0.7670104346288189
1090,8619,29.999444444444446,1,0.9139198408429178,0.9150518077601412,1.0666666666666669,2.0,100.0,50.94497273267011,0.5827763111699763,6.19090281262227,3.1066473245206274
1091,8636,29.999444444444446,1,1.9557253657386817,1.9436698717948717,12.133333333333333,15.0,85.3520148216767,10.436906426726088,1.6362445156099625,384.0237332764632,189.4223908187433
1092,8635,29.999444444444446,1,0.09945653073041609,0.09724426807760142,0.4,7.416666666666666,99.988419224088,20.108880128073395,1.0804543381729252,0.0001935643973860533,0.0
1093,8634,29.999444444444446,1,0.1323111873841547,0.13756363235529903,0.4,1.6,100.0,18.00166146573875,0.08572090760242253,1.0865774292112027,0.5469163991749121
1094,8635,29.999444444444446,1,0.11879337608926491,0.11414750373083705,0.4,0.8571428571428571,100.0,22.211153676484283,0.043003628938776566,0.0002944825874762179,0.0
1095,8616,29.999444444444446,1,0.9148850974930364,0.9126736111111113,1.0666666666666669,3.266666666666667,100.0,53.42127483333188,0.21532410254555095,0.816719925076471,0.3899403907760453
1096,8617,29.999444444444446,1,0.9121698926967582,0.9137235449735451,1.0666666666666669,2.25,100.0,52.74713069610513,0.22856863456840246,0.024347220610421254,0.01178290975204054
1097,8635,29.999444444444446,1,0.13144952711831692,0.13700396825396824,0.4,0.6,100.0,22.8321505144861,1.084962348980878,0.00012407974191413668,0.0
1098,8632,29.999444444444446,1,0.12048303102519971,0.11731701940035275,0.4,6.2,99.98841519925857,21.83893264563948,0.037165144092854915,0.000131294408402842,0.0
1099,8635,29.999444444444446,1,0.13532522679019493,0.13687169312169312,0.4,7.8,99.988419224088,18.277130996960054,1.124368598010752,3.925890704547334,1.9780960903601321
11,8635,29.999444444444446,1,2.526625031019935,2.9456073633156965,3.0,54.33333333333333,97.1742906774754,4.538819884940267,23.472177234076483,0.271645339798206,0.05272468508137296
110,8619,29.999444444444446,8,4.012441252540887,1.5958815586419755,3.341071428571419,95.49166666666666,95.73036315117763,1.1436941176794067,29.959500178052213,196.55679120707836,73.161316289388
1100,8619,29.999444444444446,1,0.916601071125958,0.9616512345679014,1.0666666666666669,7.2,99.95359090381714,32.78878837025099,0.2009816227010797,0.17618439880883321,0.0828943806319372
1101,8617,29.999444444444446,1,0.9125017510824637,0.9138007054673722,1.0666666666666669,1.5,100.0,43.44207061917515,0.2114368952131514,0.2195350276585045,0.10989130014312792
1102,8632,29.999444444444446,1,0.13104671432984688,0.13618827160493827,0.4,0.5333333333333333,100.0,18.405191622839748,1.0999352439343169,0.0006879165011695127,0.0
1103,8634,29.999444444444446,1,0.11820037798147597,0.13621031746031745,0.4,0.5333333333333333,100.0,24.152632694802747,1.1028373747710092,0.031051656242761173,0.015564435178750675
1104,8632,29.999444444444446,1,0.08789002162496139,0.09027731742348913,0.4,0.6,100.0,15.814084354589834,1.0885157387792932,0.00013901760889712683,0.0
1105,8635,29.999444444444446,1,0.13155154823944631,0.13657407407407407,0.4,0.6666666666666667,100.0,18.109269994132717,1.1156205719263046,0.10036118163506699,0.049788131189405074
1106,8637,29.999444444444446,1,0.19470543253975,0.2622189153439153,0.6666666666666667,3.0,100.0,22.075892498493264,1.1178087070584466,64.51137493589734,32.42320073118962
1107,8637,29.999444444444446,1,0.14382474073338958,0.17551256613756616,0.4,2.4,100.0,25.61929226323888,1.1620749662517638,69.56670077539303,34.871686120409635
1108,8635,29.999444444444446,1,0.13080779093517947,0.13660714285714284,0.4,1.3333333333333337,100.0,16.508664901136836,0.03915210055337441,0.0001389693109438331,0.0
1109,8637,29.999444444444446,1,0.13128741056841092,0.13641975308641976,0.4,0.8888888888888888,100.0,19.154772751813972,1.0855150313903354,0.16649299525298136,0.0869900814325962
111,8616,29.999444444444446,8,1.2055406225235612,1.2471739969135802,1.4083333333333334,2.783333333333333,100.0,0.38847074780120405,7.8508464708586585,3.4366693655952014,0.055224003274142515
1110,8636,29.999444444444446,1,0.12362211665129684,0.1359457671957672,0.4,0.8,100.0,18.840713438343716,0.04264151138861651,0.00029334568473058503,0.0
1111,8632,29.999444444444446,1,0.1307366405605516,0.1363425925925926,0.4,0.5714285714285715,100.0,20.689311629962624,1.0998199051489135,7.723200494284824e-06,0.0
1112,8614,29.999444444444446,1,0.9101060427331614,0.9121141975308644,1.0666666666666669,2.8461538461538463,100.0,50.71868763728023,0.2222184169827541,0.7573464142595788,0.35475408875107034
1113,2832,9.837893518518518,1,0.0,0.0,0.0,0.0,100.0,6.184844089079014,0.0,0.0,0.0
1114,8635,29.999444444444446,1,0.13105264162589003,0.13683862433862434,0.4,1.3333333333333337,100.0,23.852575385405135,0.04032782504120082,0.0008338158656629992,0.00036286431190889787
1115,8616,29.999444444444446,1,0.9278375949336952,0.9421902557319226,1.0666666666666669,20.33333333333333,99.96518105849582,51.42776966551286,0.21564073371176432,12.194673353830735,6.127763493083826
1116,8632,29.999444444444446,1,0.10375481214800028,0.1001878245497735,0.4,0.75,100.0,20.01261293994874,1.083198792634613,0.15521040204775147,0.07712084602144842
1117,8618,29.999444444444446,1,0.9355581893931859,0.9912808641975309,1.0666666666666669,6.733333333333333,99.94198189835228,46.97188871289954,0.20894763451911277,9.600874691951509,4.82942678115572
1118,8615,29.999444444444446,1,6.964596633778293e-05,0.0,0.0,0.6,100.0,6.875154134617397,0.0,0.07164414227675982,0.03499064938414909
1119,8615,29.999444444444446,1,0.9096624636729106,0.9132649119902887,1.0666666666666669,1.2666666666666666,100.0,35.82485594978289,0.2045646099563685,0.24180711015301842,0.1193101732857972
112,8610,29.999444444444446,8,6.195376461275852,7.110358796296297,8.00083333333332,34.525,6.92218350754936,2.1714464949060357,51.21932354843505,597.3047090601359,304.21778862800636
1120,8613,29.999444444444446,1,0.9671400970251546,0.9785493827160494,1.2666666666666666,3.1333333333333333,100.0,43.492083072318245,0.2055678889012222,1.167398119122257,0.5167678426299115
1121,8635,29.999444444444446,1,0.13133721197415466,0.13658509700176366,0.4,1.5,100.0,23.233060514589845,0.044006997956042515,0.00011580775911986091,0.0
1122,8612,29.999444444444446,1,0.991410103288877,0.9463734567901235,1.4666666666666666,2.8666666666666667,100.0,45.31991796902264,0.23283541238139469,0.12647523942229005,0.06344635392475617
1123,8616,29.999444444444446,1,0.9155493364058824,0.9133487654320989,1.0666666666666669,3.0,100.0,42.8709707075274,0.20924666675014864,8.51129681213246e-05,6.190034045187244e-05
1124,8616,29.999444444444446,1,0.9152845384652489,0.9142636684303352,1.0666666666666669,3.0,100.0,43.01083147637775,0.2913627848603475,0.12851781845514437,0.06543943714904718
1125,8616,29.999444444444446,1,0.9101501820164773,0.9125771604938272,1.0666666666666669,2.733333333333333,100.0,48.4068540601877,0.20749192517994744,0.03313676290695789,0.013660631383472607
1126,8539,29.72164351851852,1,0.9112298853896232,0.9126488095238096,1.0666666666666669,1.2,100.0,52.35408152391924,0.21813828225878812,0.004904109436256057,0.002381231213647187
1127,8635,29.999444444444446,1,0.13127963331784986,0.13628747795414461,0.4,1.3333333333333337,100.0,25.210919757686618,0.04094304845897201,0.0001389693109438331,0.0
1128,8635,29.999444444444446,1,0.17463519302546515,0.22039091309924644,0.4666666666666666,8.066666666666666,99.93051534452808,26.372233395113533,1.597457674539319,116.36884239867447,58.54169369329763
1129,8637,29.999444444444446,1,0.11441748402498664,0.1377204585537919,0.4,1.0,100.0,18.11612891452466,1.1310087841609202,0.11277408381437556,0.05008214933536225
113,8344,29.051458333333333,0,1.2956722949569606,1.1521894290123458,1.55,53.63333333333333,99.65244487056567,1.0802883024318966,8.97897168813396,91.97839491524772,67.8342116077435
1130,8634,29.999444444444446,1,0.13139388022987744,0.13680555555555554,0.4,1.0,100.0,22.730450037597315,0.041249328619029774,0.18199697761893732,0.09111817068731594
1131,8636,29.999444444444446,1,0.08962221775445492,0.09231701940035274,0.4,1.2857142857142858,100.0,21.636258671471477,1.082553331016161,0.00010090650433401697,0.0
1132,6358,22.092291666666668,1,0.1345803562066538,0.13607804232804233,0.4,8.214285714285715,99.98427178357974,15.857112259562848,1.1013193841913564,9.436929852154756e-05,0.0
1133,8636,29.999444444444446,1,0.1495682524978495,0.14963624338624337,0.4,5.333333333333334,99.98842056507642,16.8222147866456,0.044746244954674774,11.635881233171645,5.872541681724174
1134,8635,29.999444444444446,1,0.11468276945983953,0.12217813051146385,0.4,0.5333333333333333,100.0,12.803322004046596,0.04155988385287747,0.00010808724184520364,0.0
1135,8636,29.999444444444446,1,0.1313878706595242,0.1368757931909728,0.4,0.75,100.0,24.656264037419696,1.1015651921800602,8.491585610622192e-05,0.0
1136,8616,29.999444444444446,1,0.9146055858538449,0.9151510141093476,1.0666666666666669,3.0,100.0,34.37922612176589,0.21698906781601765,0.00012380068090374485,0.0
1137,8634,29.999444444444446,1,0.1314719216387041,0.13644731040564373,0.4,2.0,100.0,24.29799353447244,1.1249995365353254,0.00016270117034536754,0.0
1138,8618,29.999444444444446,1,0.9120559258178196,0.9138007054673722,1.0666666666666669,1.2857142857142858,100.0,43.40846948938604,0.2442292745031199,0.00012377195018178992,0.0
1139,6342,22.092291666666668,1,0.912888924383721,0.9115740740740742,1.0666666666666669,3.8,100.0,32.6176076514326,0.2218963576106433,0.059056347135817304,0.006352960610292681
114,8616,29.999444444444446,16,2.7576331069285676,1.8417135767396187,3.8676339285714283,12.854166666666668,98.0385329619313,0.6863432780977347,21.961369915870264,146.1593404825212,34.29002066778007
1140,8617,29.999444444444446,1,0.9109395903697866,0.9144841269841272,1.0666666666666669,2.0,100.0,43.11446048318345,0.20335239110044726,0.000108313024641213,0.0
1141,8633,29.999444444444446,1,0.1514942661878837,0.14220879545329138,0.4666666666666666,5.8,99.94208270589598,23.71243769271057,1.1017957967743672,46.213337949744755,23.38090583496584
1142,8616,29.999444444444446,1,0.9221473267782461,0.9138888888888891,1.0666666666666669,3.666666666666667,100.0,38.74334862968367,0.2198068618681432,10.066480327935759,4.992555024414355
1143,8635,29.999444444444446,1,0.13348112609259108,0.14828042328042326,0.4,1.4,100.0,25.7113379108164,0.04288153460127981,5.9244457877578895,2.970611045005949
1144,6564,22.828622685185184,1,0.9128290534369147,0.9101190476190476,1.0666666666666669,1.3333333333333337,100.0,55.32780907558675,0.22275827082728358,0.00015234613040828745,0.0
1145,8637,29.999444444444446,1,0.11176940846965161,0.13683862433862434,0.4,1.0,100.0,12.658835063884371,1.1242310851897515,1.4546530155422133,0.7297551508735948
1146,8619,29.999444444444446,1,0.9154068849509157,0.9152777777777779,1.0666666666666669,3.0,100.0,34.199282076997264,0.20630655842977455,1.3207874076652357,0.668669992651893
1147,8633,29.999444444444446,1,0.13243294924054796,0.14243827160493827,0.4,2.25,100.0,17.945513994014032,1.1166634808619054,0.047738559495770196,0.023919474736108583
1148,8615,29.999444444444446,1,0.9149332031224081,0.9131172839506173,1.0666666666666669,3.0,100.0,40.03349620469362,0.27107327411738324,0.057462287502914315,0.028130602872332412
1149,8632,29.999444444444446,1,0.13089942186327727,0.13637566137566137,0.4,0.5333333333333333,100.0,17.406765687046686,0.1224993380113862,0.6035813159654679,0.30272047615652803
115,8616,29.999444444444446,4,2.0701239611711406,2.590308090828924,3.016666666666667,24.433333333333334,98.25905292479109,5.179907373533107,22.218593803673887,148.87338519187404,86.74835303005567
