vm_id,samples,days_observed,cpu_cores,cpu_mean,cpu_last_3_days_mean,cpu_p95,cpu_max,cpu_below_5_pct,memory_mean,disk_mean,network_mean,outbound_network_mean,low_cpu_mean,low_recent_cpu,low_cpu_p95,mostly_idle_cpu,low_memory,low_disk,low_outbound_network,low_secondary_resource_count,possible_bursty,core_low_cpu,consistently_low_usage,reference_label,baseline_label,baseline_agrees
108,8616,29.99944444444445,8,1.240544432524107,1.27163387345679,1.6416666666666666,6.0,99.97678737233056,0.4072083276950811,11.302543694570156,4.200122711421457,0.6687055294210588,True,True,True,True,True,False,True,2,False,True,True,True,True,True
1080,8616,29.99944444444445,1,1.0563136930128574,1.5122685185185187,1.6,22.2,99.43129062209842,34.21790318514071,0.2025312250938991,47.53249049387628,23.76013304888653,True,True,True,True,False,True,False,1,False,True,False,False,False,True
1081,8619,29.99944444444445,1,2.10077224183559,2.0633873456790126,3.466666666666667,12.666666666666668,99.47789766794293,46.32120140121922,0.2051590691862184,712.8564636971877,358.13167039094645,False,False,True,True,False,True,False,1,False,False,False,False,False,True
1082,8616,29.99944444444445,1,0.9092987193091652,0.9097222222222224,1.0666666666666669,1.2,100.0,33.98100816470982,0.1984982081778738,0.0025126748316163,0.0003404518724852,True,True,True,True,False,True,True,2,False,True,True,True,True,True
1083,8619,29.99944444444445,1,0.9123895225966232,0.9119795713545716,1.0666666666666669,1.5,100.0,33.82745179338058,0.2056737348070449,0.0021167704425622,0.0001082878910933,True,True,True,True,False,True,True,2,False,True,True,True,True,True
1084,8631,29.99944444444445,1,0.1292497272163591,0.1339520494972931,0.4,1.0,100.0,16.78769602350574,1.0878006203171309,0.0071293399760553,0.0034217742246939,True,True,True,True,False,True,True,2,False,True,True,True,True,True
1085,8636,29.99944444444445,1,0.1313734339614376,0.1370744357998123,0.4,0.75,100.0,19.19846860055502,1.0921271773489234,0.0001080747259533,0.0,True,True,True,True,False,True,True,2,False,True,True,True,True,True
1086,8620,29.99944444444445,1,0.9128810973764572,0.911033950617284,1.0666666666666669,3.0,100.0,45.92863241621138,0.2376405220198723,0.0047351121423047,0.0015313225058004,True,True,True,True,False,True,True,2,False,True,True,True,True,True
1087,8613,29.99944444444445,1,1.022857028029442,0.996141975308642,1.5333333333333334,18.866666666666667,99.74457215836526,39.48226881562435,0.2182620036155389,51.74176382204944,26.07479936565621,True,True,True,True,False,True,False,1,False,True,False,False,False,True
1088,8616,29.99944444444445,1,0.9141315122512896,0.9124118165784834,1.0666666666666669,7.0,99.97678737233056,40.70351372846836,0.1972138057444463,3.5417687285375306,1.7793792648597662,True,True,True,True,False,True,False,1,False,True,False,False,True,False
1089,8617,29.99944444444445,1,0.9375320561609294,0.9204475308641976,1.0666666666666669,24.066666666666663,99.91876523151907,36.00507941596273,0.213245659862812,10.539695065678586,5.314775057057754,True,True,True,True,False,True,False,1,False,True,False,False,False,True
109,8616,29.99944444444445,8,1.0750877176734592,1.0795779596560846,1.1916666666666669,3.141666666666667,100.0,0.1546877965131508,10.57984546597012,4.04731436931994,0.7670104346288189,True,True,True,True,True,False,True,2,False,True,True,True,True,True
1090,8619,29.99944444444445,1,0.9139198408429178,0.9150518077601412,1.0666666666666669,2.0,100.0,50.94497273267011,0.5827763111699763,6.19090281262227,3.1066473245206274,True,True,True,True,False,True,False,1,False,True,False,False,False,True
1091,8636,29.99944444444445,1,1.9557253657386813,1.943669871794872,12.133333333333333,15.0,85.3520148216767,10.436906426726088,1.6362445156099623,384.0237332764632,189.4223908187433,True,True,False,False,False,True,False,1,False,False,False,False,False,True
1092,8635,29.99944444444445,1,0.099456530730416,0.0972442680776014,0.4,7.416666666666666,99.988419224088,20.108880128073395,1.0804543381729252,0.000193564397386,0.0,True,True,True,True,False,True,True,2,False,True,True,True,True,True
1093,8634,29.99944444444445,1,0.1323111873841547,0.137563632355299,0.4,1.6,100.0,18.00166146573875,0.0857209076024225,1.0865774292112027,0.5469163991749121,True,True,True,True,False,True,True,2,False,True,True,True,True,True
1094,8635,29.99944444444445,1,0.1187933760892649,0.114147503730837,0.4,0.8571428571428571,100.0,22.211153676484283,0.0430036289387765,0.0002944825874762,0.0,True,True,True,True,False,True,True,2,False,True,True,True,True,True
1095,8616,29.99944444444445,1,0.9148850974930364,0.9126736111111112,1.0666666666666669,3.266666666666667,100.0,53.42127483333188,0.2153241025455509,0.816719925076471,0.3899403907760453,True,True,True,True,False,True,True,2,False,True,True,True,True,True
1096,8617,29.99944444444445,1,0.9121698926967582,0.9137235449735452,1.0666666666666669,2.25,100.0,52.74713069610513,0.2285686345684024,0.0243472206104212,0.0117829097520405,True,True,True,True,False,True,True,2,False,True,True,True,True,True
1097,8635,29.99944444444445,1,0.1314495271183169,0.1370039682539682,0.4,0.6,100.0,22.8321505144861,1.084962348980878,0.0001240797419141,0.0,True,True,True,True,False,True,True,2,False,True,True,True,True,True
1098,8632,29.99944444444445,1,0.1204830310251997,0.1173170194003527,0.4,6.2,99.98841519925855,21.83893264563948,0.0371651440928549,0.0001312944084028,0.0,True,True,True,True,False,True,True,2,False,True,True,True,True,True
1099,8635,29.99944444444445,1,0.1353252267901949,0.1368716931216931,0.4,7.8,99.988419224088,18.277130996960054,1.124368598010752,3.925890704547334,1.978096090360132,True,True,True,True,False,True,False,1,False,True,False,False,True,False
11,8635,29.99944444444445,1,2.526625031019935,2.9456073633156965,3.0,54.33333333333333,97.1742906774754,4.538819884940267,23.472177234076483,0.271645339798206,0.0527246850813729,False,False,True,True,True,False,True,2,False,False,False,False,False,True
110,8619,29.99944444444445,8,4.012441252540887,1.5958815586419757,3.341071428571419,95.49166666666666,95.73036315117764,1.1436941176794069,29.959500178052213,196.5567912070784,73.161316289388,False,True,True,True,True,False,False,1,True,False,False,False,False,True
1100,8619,29.99944444444445,1,0.916601071125958,0.9616512345679014,1.0666666666666669,7.2,99.95359090381714,32.78878837025099,0.2009816227010797,0.1761843988088332,0.0828943806319372,True,True,True,True,False,True,True,2,False,True,True,True,True,True
1101,8617,29.99944444444445,1,0.9125017510824636,0.9138007054673722,1.0666666666666669,1.5,100.0,43.44207061917515,0.2114368952131514,0.2195350276585045,0.1098913001431279,True,True,True,True,False,True,True,2,False,True,True,True,True,True
1102,8632,29.99944444444445,1,0.1310467143298468,0.1361882716049382,0.4,0.5333333333333333,100.0,18.405191622839748,1.0999352439343169,0.0006879165011695,0.0,True,True,True,True,False,True,True,2,False,True,True,True,True,True
1103,8634,29.99944444444445,1,0.1182003779814759,0.1362103174603174,0.4,0.5333333333333333,100.0,24.152632694802747,1.1028373747710092,0.0310516562427611,0.0155644351787506,True,True,True,True,False,True,True,2,False,True,True,True,True,True
1104,8632,29.99944444444445,1,0.0878900216249613,0.0902773174234891,0.4,0.6,100.0,15.814084354589834,1.0885157387792932,0.0001390176088971,0.0,True,True,True,True,False,True,True,2,False,True,True,True,True,True
1105,8635,29.99944444444445,1,0.1315515482394463,0.136574074074074,0.4,0.6666666666666667,100.0,18.10926999413272,1.1156205719263046,0.1003611816350669,0.049788131189405,True,True,True,True,False,True,True,2,False,True,True,True,True,True
1106,8637,29.99944444444445,1,0.19470543253975,0.2622189153439153,0.6666666666666667,3.0,100.0,22.075892498493264,1.1178087070584466,64.51137493589734,32.42320073118962,True,True,True,True,False,True,False,1,False,True,False,False,False,True
1107,8637,29.99944444444445,1,0.1438247407333895,0.1755125661375661,0.4,2.4,100.0,25.61929226323888,1.1620749662517638,69.56670077539303,34.871686120409635,True,True,True,True,False,True,False,1,False,True,False,False,False,True
1108,8635,29.99944444444445,1,0.1308077909351794,0.1366071428571428,0.4,1.3333333333333337,100.0,16.508664901136836,0.0391521005533744,0.0001389693109438,0.0,True,True,True,True,False,True,True,2,False,True,True,True,True,True
1109,8637,29.99944444444445,1,0.1312874105684109,0.1364197530864197,0.4,0.8888888888888888,100.0,19.15477275181397,1.0855150313903354,0.1664929952529813,0.0869900814325962,True,True,True,True,False,True,True,2,False,True,True,True,True,True
111,8616,29.99944444444445,8,1.2055406225235612,1.2471739969135802,1.4083333333333334,2.783333333333333,100.0,0.388470747801204,7.850846470858658,3.4366693655952014,0.0552240032741425,True,True,True,True,True,True,True,3,False,True,True,True,True,True
1110,8636,29.99944444444445,1,0.1236221166512968,0.1359457671957672,0.4,0.8,100.0,18.84071343834372,0.0426415113886165,0.0002933456847305,0.0,True,True,True,True,False,True,True,2,False,True,True,True,True,True
